Año,Región,Mes,Provincia,Área Protegida,Total,Residentes,No residentes
2017,Patagonia,Septiembre,Santa Cruz,Monte León,0,0,0
2017,Patagonia,Septiembre,Santa Cruz,Perito Moreno,0,0,0
2017,Patagonia,Septiembre,Tierra del Fuego,Tierra del Fuego,19130,15434,3696
2017,Patagonia,Octubre,Chubut,Lago Puelo,7644,7508,136
2017,Patagonia,Octubre,Chubut,Los Alerces,1102,894,208
2017,Patagonia,Octubre,La Pampa,Lihué Calel,1080,1071,9
2017,Patagonia,Octubre,Neuquén,Laguna Blanca,236,220,16
2017,Patagonia,Octubre,Neuquén,Lanín,4607,4517,90
2017,Patagonia,Octubre,Neuquén,Los Arrayanes,4386,4131,255
2017,Patagonia,Octubre,Río Negro - Neuquén,Nahuel Huapi,26877,23963,2914
2017,Patagonia,Octubre,Santa Cruz,Bosques Petrificados,251,189,62
2017,Patagonia,Octubre,Santa Cruz,Los Glaciares,59354,31342,28012
2017,Patagonia,Octubre,Santa Cruz,Monte León,0,0,0
2017,Patagonia,Octubre,Santa Cruz,Perito Moreno,34,32,2
2017,Patagonia,Octubre,Tierra del Fuego,Tierra del Fuego,21976,15838,6138
2017,Patagonia,Noviembre,Chubut,Lago Puelo,7211,7019,192
2017,Patagonia,Noviembre,Chubut,Los Alerces,2429,1741,688
2017,Patagonia,Noviembre,La Pampa,Lihué Calel,585,573,12
2017,Patagonia,Noviembre,Neuquén,Laguna Blanca,0,0,0
2017,Patagonia,Noviembre,Neuquén,Lanín,5808,5615,193
2017,Patagonia,Noviembre,Neuquén,Los Arrayanes,4604,4089,515
2017,Patagonia,Noviembre,Río Negro - Neuquén,Nahuel Huapi,20410,16530,3880
2017,Patagonia,Noviembre,Santa Cruz,Bosques Petrificados,272,182,90
2017,Patagonia,Noviembre,Santa Cruz,Los Glaciares,77063,26967,50096
2017,Patagonia,Noviembre,Santa Cruz,Monte León,0,0,0
2017,Patagonia,Noviembre,Santa Cruz,Perito Moreno,85,62,23
2017,Patagonia,Noviembre,Tierra del Fuego,Tierra del Fuego,35962,16131,19831
2017,Patagonia,Diciembre,Chubut,Lago Puelo,25192,24817,375
2017,Patagonia,Diciembre,Chubut,Los Alerces,18368,17012,1356
2017,Patagonia,Diciembre,La Pampa,Lihué Calel,279,270,9
2017,Patagonia,Diciembre,Neuquén,Laguna Blanca,214,205,9
2017,Patagonia,Diciembre,Neuquén,Lanín,7555,7171,384
2017,Patagonia,Diciembre,Neuquén,Los Arrayanes,4536,4005,531
2017,Patagonia,Diciembre,Río Negro - Neuquén,Nahuel Huapi,34327,29586,4741
2017,Patagonia,Diciembre,Santa Cruz,Bosques Petrificados,395,257,138
2017,Patagonia,Diciembre,Santa Cruz,Los Glaciares,74857,24107,50750
2017,Patagonia,Diciembre,Santa Cruz,Monte León,520,381,139
2017,Patagonia,Diciembre,Santa Cruz,Perito Moreno,138,49,89
2017,Patagonia,Diciembre,Tierra del Fuego,Tierra del Fuego,40318,15757,24561
2018,Buenos Aires,Enero,Buenos Aires,Ciervo de los Pantanos,243,239,4
2018,Buenos Aires,Febrero,Buenos Aires,Ciervo de los Pantanos,898,897,1
2018,Buenos Aires,Marzo,Buenos Aires,Ciervo de los Pantanos,1042,1034,8
2018,Buenos Aires,Abril,Buenos Aires,Ciervo de los Pantanos,641,641,0
2018,Buenos Aires,Mayo,Buenos Aires,Ciervo de los Pantanos,819,819,0
2018,Buenos Aires,Junio,Buenos Aires,Ciervo de los Pantanos,543,539,4
2018,Buenos Aires,Julio,Buenos Aires,Ciervo de los Pantanos,790,790,0
2018,Buenos Aires,Agosto,Buenos Aires,Ciervo de los Pantanos,1615,1609,6
2018,Buenos Aires,Septiembre,Buenos Aires,Ciervo de los Pantanos,1390,1388,2
2018,Buenos Aires,Octubre,Buenos Aires,Ciervo de los Pantanos,3167,3120,47
2018,Buenos Aires,Noviembre,Buenos Aires,Ciervo de los Pantanos,0,0,0
2018,Buenos Aires,Diciembre,Buenos Aires,Ciervo de los Pantanos,0,0,0
2018,Cuyo,Enero,San Juan,El Leoncito,2892,2700,192
2018,Cuyo,Enero,San Juan,San Guillermo,0,0,0
2018,Cuyo,Enero,San Luis,Sierra de las Quijadas,2326,2259,67
2018,Cuyo,Febrero,San Juan,El Leoncito,296,277,19
2018,Cuyo,Febrero,San Juan,San Guillermo,0,0,0
2018,Cuyo,Febrero,San Luis,Sierra de las Quijadas,2186,2141,45
2018,Cuyo,Marzo,San Juan,El Leoncito,956,910,46
2018,Cuyo,Marzo,San Juan,San Guillermo,0,0,0
2018,Cuyo,Marzo,San Luis,Sierra de las Quijadas,2265,2195,70
2018,Cuyo,Abril,San Juan,El Leoncito,1436,1335,101
2018,Cuyo,Abril,San Juan,San Guillermo,4,4,0
2018,Cuyo,Abril,San Luis,Sierra de las Quijadas,2125,2072,53
2018,Cuyo,Mayo,San Juan,El Leoncito,796,692,104
2018,Cuyo,Mayo,San Juan,San Guillermo,10,9,1
2018,Cuyo,Mayo,San Luis,Sierra de las Quijadas,1545,1503,42
2018,Cuyo,Junio,San Juan,El Leoncito,771,745,26
2018,Cuyo,Junio,San Juan,San Guillermo,0,0,0
2018,Cuyo,Junio,San Luis,Sierra de las Quijadas,640,619,21
2018,Cuyo,Julio,San Juan,El Leoncito,2751,2672,79
2018,Cuyo,Julio,San Juan,San Guillermo,0,0,0
2018,Cuyo,Julio,San Luis,Sierra de las Quijadas,5363,5315,48
2018,Cuyo,Agosto,San Juan,El Leoncito,1135,1086,49
2018,Cuyo,Agosto,San Juan,San Guillermo,0,0,0
2018,Cuyo,Agosto,San Luis,Sierra de las Quijadas,1700,1670,30
2018,Cuyo,Septiembre,San Juan,El Leoncito,1483,1321,162
2018,Cuyo,Septiembre,San Juan,San Guillermo,7,7,0
2018,Cuyo,Septiembre,San Luis,Sierra de las Quijadas,1552,1519,33
2018,Cuyo,Octubre,San Juan,El Leoncito,1614,1481,133
2018,Cuyo,Octubre,San Juan,San Guillermo,0,0,0
2018,Cuyo,Octubre,San Luis,Sierra de las Quijadas,1587,1527,60
2018,Cuyo,Noviembre,San Juan,El Leoncito,1282,1107,175
2018,Cuyo,Noviembre,San Juan,San Guillermo,2,2,0
2018,Cuyo,Noviembre,San Luis,Sierra de las Quijadas,1057,1005,52
2018,Cuyo,Diciembre,San Juan,El Leoncito,1091,960,131
2018,Cuyo,Diciembre,San Juan,San Guillermo,0,0,0
2018,Cuyo,Diciembre,San Luis,Sierra de las Quijadas,652,589,63
2018,Córdoba,Enero,Córdoba,Quebrada del Condorito,2902,2663,239
2018,Córdoba,Febrero,Córdoba,Quebrada del Condorito,2380,2199,181
2018,Córdoba,Marzo,Córdoba,Quebrada del Condorito,3515,3231,284
2018,Córdoba,Abril,Córdoba,Quebrada del Condorito,1708,1488,220
2018,Córdoba,Mayo,Córdoba,Quebrada del Condorito,1882,1721,161
2018,Córdoba,Junio,Córdoba,Quebrada del Condorito,630,565,65
2018,Córdoba,Julio,Córdoba,Quebrada del Condorito,2836,2592,244
2018,Córdoba,Agosto,Córdoba,Quebrada del Condorito,1858,1682,176
2018,Córdoba,Septiembre,Córdoba,Quebrada del Condorito,2043,1823,220
2018,Córdoba,Octubre,Córdoba,Quebrada del Condorito,2360,2220,140
2018,Córdoba,Noviembre,Córdoba,Quebrada del Condorito,1563,1370,193
2018,Córdoba,Diciembre,Córdoba,Quebrada del Condorito,986,851,135
2018,Litoral,Enero,Chaco,Chaco,0,0,0
2018,Litoral,Enero,Chaco,Colonia Benítez,33,32,1
2018,Litoral,Enero,Chaco,El Impenetrable,53,53,0
2018,Litoral,Enero,Corrientes,Iberá,642,585,57
2018,Litoral,Enero,Corrientes,Mburucuyá,587,579,8
2018,Litoral,Enero,Entre Ríos,El Palmar,19557,19474,83
2018,Litoral,Enero,Entre Ríos,Pre Delta,5238,5203,35
2018,Litoral,Enero,Formosa,Formosa,19,12,7
2018,Litoral,Enero,Formosa,Río Pilcomayo,1446,1394,52
2018,Litoral,Enero,Misiones,Iguazú,193416,130177,63239
2018,Litoral,Febrero,Chaco,Chaco,0,0,0
2018,Litoral,Febrero,Chaco,Colonia Benítez,0,0,0
2018,Litoral,Febrero,Chaco,El Impenetrable,20,20,0
2018,Litoral,Febrero,Corrientes,Iberá,404,339,65
2018,Litoral,Febrero,Corrientes,Mburucuyá,1154,1127,27
2018,Litoral,Febrero,Entre Ríos,El Palmar,18773,18724,49
2018,Litoral,Febrero,Entre Ríos,Pre Delta,6546,6510,36
2018,Litoral,Febrero,Formosa,Formosa,0,0,0
2018,Litoral,Febrero,Formosa,Río Pilcomayo,1465,1447,18
2018,Litoral,Febrero,Misiones,Iguazú,159927,105042,54885
2018,Litoral,Marzo,Chaco,Chaco,0,0,0
2018,Litoral,Marzo,Chaco,Colonia Benítez,30,27,3
2018,Litoral,Marzo,Chaco,El Impenetrable,11,11,0
2018,Litoral,Marzo,Corrientes,Iberá,342,294,48
2018,Litoral,Marzo,Corrientes,Mburucuyá,214,206,8
2018,Litoral,Marzo,Entre Ríos,El Palmar,10364,10291,73
2018,Litoral,Marzo,Entre Ríos,Pre Delta,6956,6921,35
2018,Litoral,Marzo,Formosa,Formosa,2,2,0
2018,Litoral,Marzo,Formosa,Río Pilcomayo,569,557,12
2018,Litoral,Marzo,Misiones,Iguazú,128721,76272,52449
2018,Litoral,Abril,Chaco,Chaco,259,259,0
2018,Litoral,Abril,Chaco,Colonia Benítez,143,143,0
2018,Litoral,Abril,Chaco,El Impenetrable,45,45,0
2018,Litoral,Abril,Corrientes,Iberá,711,640,71
2018,Litoral,Abril,Corrientes,Mburucuyá,406,402,4
2018,Litoral,Abril,Entre Ríos,El Palmar,10591,10503,88
2018,Litoral,Abril,Entre Ríos,Pre Delta,4837,4803,34
2018,Litoral,Abril,Formosa,Formosa,0,0,0
2018,Litoral,Abril,Formosa,Río Pilcomayo,842,803,39
2018,Litoral,Abril,Misiones,Iguazú,101931,63775,38156
2018,Litoral,Mayo,Chaco,Chaco,1096,1087,9
2018,Litoral,Mayo,Chaco,Colonia Benítez,146,146,0
2018,Litoral,Mayo,Chaco,El Impenetrable,127,127,0
2018,Litoral,Mayo,Corrientes,Iberá,398,337,61
2018,Litoral,Mayo,Corrientes,Mburucuyá,593,591,2
2018,Litoral,Mayo,Entre Ríos,El Palmar,5379,5343,36
2018,Litoral,Mayo,Entre Ríos,Pre Delta,5681,5664,17
2018,Litoral,Mayo,Formosa,Formosa,16,14,2
2018,Litoral,Mayo,Formosa,Río Pilcomayo,553,521,32
2018,Litoral,Mayo,Misiones,Iguazú,76297,43855,32442
2018,Litoral,Junio,Chaco,Chaco,1259,1259,0
2018,Litoral,Junio,Chaco,Colonia Benítez,73,73,0
2018,Litoral,Junio,Chaco,El Impenetrable,149,146,3
2018,Litoral,Junio,Corrientes,Iberá,371,339,32
2018,Litoral,Junio,Corrientes,Mburucuyá,261,259,2
2018,Litoral,Junio,Entre Ríos,El Palmar,3864,3821,43
2018,Litoral,Junio,Entre Ríos,Pre Delta,4101,4089,12
2018,Litoral,Junio,Formosa,Formosa,11,11,0
2018,Litoral,Junio,Formosa,Río Pilcomayo,604,573,31
2018,Litoral,Junio,Misiones,Iguazú,67913,41423,26490
2018,Litoral,Julio,Chaco,Chaco,2138,2117,21
2018,Litoral,Julio,Chaco,Colonia Benítez,321,321,0
2018,Litoral,Julio,Chaco,El Impenetrable,307,300,7
2018,Litoral,Julio,Corrientes,Iberá,1592,1503,89
2018,Litoral,Julio,Corrientes,Mburucuyá,1242,1227,15
2018,Litoral,Julio,Entre Ríos,El Palmar,14426,14389,37
2018,Litoral,Julio,Entre Ríos,Pre Delta,5628,5560,68
2018,Litoral,Julio,Formosa,Formosa,68,61,7
2018,Litoral,Julio,Formosa,Río Pilcomayo,1494,1455,39
2018,Litoral,Julio,Misiones,Iguazú,186213,140559,45654
2018,Litoral,Agosto,Chaco,Chaco,990,983,7
2018,Litoral,Agosto,Chaco,Colonia Benítez,103,100,3
2018,Litoral,Agosto,Chaco,El Impenetrable,58,58,0
2018,Litoral,Agosto,Corrientes,Iberá,830,734,96
2018,Litoral,Agosto,Corrientes,Mburucuyá,818,804,14
2018,Litoral,Agosto,Entre Ríos,El Palmar,9118,9060,58
2018,Litoral,Agosto,Entre Ríos,Pre Delta,10754,10705,49
2018,Litoral,Agosto,Formosa,Formosa,5,5,0
2018,Litoral,Agosto,Formosa,Río Pilcomayo,908,863,45
2018,Litoral,Agosto,Misiones,Iguazú,108577,69593,38984
2018,Litoral,Septiembre,Chaco,Chaco,1005,1000,5
2018,Litoral,Septiembre,Chaco,Colonia Benítez,289,289,0
2018,Litoral,Septiembre,Chaco,El Impenetrable,19,19,0
2018,Litoral,Septiembre,Corrientes,Iberá,893,819,74
2018,Litoral,Septiembre,Corrientes,Mburucuyá,466,456,10
2018,Litoral,Septiembre,Entre Ríos,El Palmar,11792,11737,55
2018,Litoral,Septiembre,Entre Ríos,Pre Delta,8674,8636,38
2018,Litoral,Septiembre,Formosa,Formosa,0,0,0
2018,Litoral,Septiembre,Formosa,Río Pilcomayo,1545,1513,32
2018,Litoral,Septiembre,Misiones,Iguazú,124455,80197,44258
2018,Litoral,Octubre,Chaco,Chaco,956,950,6
2018,Litoral,Octubre,Chaco,Colonia Benítez,412,412,0
2018,Litoral,Octubre,Chaco,El Impenetrable,25,25,0
2018,Litoral,Octubre,Corrientes,Iberá,1112,1005,107
2018,Litoral,Octubre,Corrientes,Mburucuyá,720,695,25
2018,Litoral,Octubre,Entre Ríos,El Palmar,21028,20950,78
2018,Litoral,Octubre,Entre Ríos,Pre Delta,8413,8379,34
2018,Litoral,Octubre,Formosa,Formosa,7,7,0
2018,Litoral,Octubre,Formosa,Río Pilcomayo,675,664,11
2018,Litoral,Octubre,Misiones,Iguazú,130416,79199,51217
2018,Litoral,Noviembre,Chaco,Chaco,674,647,27
2018,Litoral,Noviembre,Chaco,Colonia Benítez,95,95,0
2018,Litoral,Noviembre,Chaco,El Impenetrable,37,36,1
2018,Litoral,Noviembre,Corrientes,Iberá,734,608,126
2018,Litoral,Noviembre,Corrientes,Mburucuyá,438,425,13
2018,Litoral,Noviembre,Entre Ríos,El Palmar,12741,12609,132
2018,Litoral,Noviembre,Entre Ríos,Pre Delta,6120,6076,44
2018,Litoral,Noviembre,Formosa,Formosa,10,8,2
2018,Litoral,Noviembre,Formosa,Río Pilcomayo,602,596,6
2018,Litoral,Noviembre,Misiones,Iguazú,130683,64452,66231
2018,Litoral,Diciembre,Chaco,Chaco,401,399,2
2018,Litoral,Diciembre,Chaco,Colonia Benítez,79,79,0
2018,Litoral,Diciembre,Chaco,El Impenetrable,33,33,0
2018,Litoral,Diciembre,Corrientes,Iberá,545,464,81
2018,Litoral,Diciembre,Corrientes,Mburucuyá,297,290,7
2018,Litoral,Diciembre,Entre Ríos,El Palmar,5590,5532,58
2018,Litoral,Diciembre,Entre Ríos,Pre Delta,4074,4049,25
2018,Litoral,Diciembre,Formosa,Formosa,11,11,0
2018,Litoral,Diciembre,Formosa,Río Pilcomayo,2002,1990,12
2018,Litoral,Diciembre,Misiones,Iguazú,114150,49720,64430
2018,Norte,Enero,Jujuy,Calilegua,1491,1429,62
2018,Norte,Enero,Jujuy,Laguna de los Pozuelos,130,103,27
2018,Norte,Enero,La Rioja,Talampaya,2926,2568,358
2018,Norte,Enero,Salta,Baritú,16,16,0
2018,Norte,Enero,Salta,El Nogalar de los Toldos,209,165,44
2018,Norte,Enero,Salta,El Rey,66,59,7
2018,Norte,Enero,Salta,Los Cardones,7514,7194,320
2018,Norte,Enero,Santiago del Estero,Copo,10,6,4
2018,Norte,Enero,Tucumán,Aconquija,20,20,0
2018,Norte,Febrero,Jujuy,Calilegua,1328,1270,58
2018,Norte,Febrero,Jujuy,Laguna de los Pozuelos,49,24,25
2018,Norte,Febrero,La Rioja,Talampaya,2679,2293,386
2018,Norte,Febrero,Salta,Baritú,0,0,0
2018,Norte,Febrero,Salta,El Nogalar de los Toldos,27,27,0
2018,Norte,Febrero,Salta,El Rey,7,7,0
2018,Norte,Febrero,Salta,Los Cardones,892,796,96
2018,Norte,Febrero,Santiago del Estero,Copo,16,10,6
2018,Norte,Febrero,Tucumán,Aconquija,3,3,0
2018,Norte,Marzo,Jujuy,Calilegua,1201,1096,105
2018,Norte,Marzo,Jujuy,Laguna de los Pozuelos,159,129,30
2018,Norte,Marzo,La Rioja,Talampaya,5306,4767,539
2018,Norte,Marzo,Salta,Baritú,28,22,6
2018,Norte,Marzo,Salta,El Nogalar de los Toldos,154,134,20
2018,Norte,Marzo,Salta,El Rey,28,28,0
2018,Norte,Marzo,Salta,Los Cardones,7569,7366,203
2018,Norte,Marzo,Santiago del Estero,Copo,0,0,0
2018,Norte,Marzo,Tucumán,Aconquija,81,80,1
2018,Norte,Abril,Jujuy,Calilegua,1210,1094,116
2018,Norte,Abril,Jujuy,Laguna de los Pozuelos,112,64,48
2018,Norte,Abril,La Rioja,Talampaya,5194,4851,343
2018,Norte,Abril,Salta,Baritú,12,8,4
2018,Norte,Abril,Salta,El Nogalar de los Toldos,109,94,15
2018,Norte,Abril,Salta,El Rey,93,93,0
2018,Norte,Abril,Salta,Los Cardones,6678,6379,299
2018,Norte,Abril,Santiago del Estero,Copo,0,0,0
2018,Norte,Abril,Tucumán,Aconquija,18,18,0
2018,Norte,Mayo,Jujuy,Calilegua,1293,1214,79
2018,Norte,Mayo,Jujuy,Laguna de los Pozuelos,68,46,22
2018,Norte,Mayo,La Rioja,Talampaya,4204,3967,237
2018,Norte,Mayo,Salta,Baritú,52,52,0
2018,Norte,Mayo,Salta,El Nogalar de los Toldos,80,79,1
2018,Norte,Mayo,Salta,El Rey,84,64,20
2018,Norte,Mayo,Salta,Los Cardones,5402,5203,199
2018,Norte,Mayo,Santiago del Estero,Copo,0,0,0
2018,Norte,Mayo,Tucumán,Aconquija,53,53,0
2018,Norte,Junio,Jujuy,Calilegua,1117,1024,93
2018,Norte,Junio,Jujuy,Laguna de los Pozuelos,67,51,16
2018,Norte,Junio,La Rioja,Talampaya,2707,2584,123
2018,Norte,Junio,Salta,Baritú,19,19,0
2018,Norte,Junio,Salta,El Nogalar de los Toldos,4,4,0
2018,Norte,Junio,Salta,El Rey,143,141,2
2018,Norte,Junio,Salta,Los Cardones,7809,7429,380
2018,Norte,Junio,Santiago del Estero,Copo,0,0,0
2018,Norte,Junio,Tucumán,Aconquija,54,51,3
2018,Norte,Julio,Jujuy,Calilegua,3883,3777,106
2018,Norte,Julio,Jujuy,Laguna de los Pozuelos,206,186,20
2018,Norte,Julio,La Rioja,Talampaya,14061,13846,215
2018,Norte,Julio,Salta,Baritú,60,50,10
2018,Norte,Julio,Salta,El Nogalar de los Toldos,69,60,9
2018,Norte,Julio,Salta,El Rey,368,341,27
2018,Norte,Julio,Salta,Los Cardones,9112,8692,420
2018,Norte,Julio,Santiago del Estero,Copo,0,0,0
2018,Norte,Julio,Tucumán,Aconquija,155,141,14
2018,Norte,Agosto,Jujuy,Calilegua,1583,1464,119
2018,Norte,Agosto,Jujuy,Laguna de los Pozuelos,142,103,39
2018,Norte,Agosto,La Rioja,Talampaya,5627,5359,268
2018,Norte,Agosto,Salta,Baritú,154,95,59
2018,Norte,Agosto,Salta,El Nogalar de los Toldos,49,42,7
2018,Norte,Agosto,Salta,El Rey,98,91,7
2018,Norte,Agosto,Salta,Los Cardones,7884,7596,288
2018,Norte,Agosto,Santiago del Estero,Copo,0,0,0
2018,Norte,Agosto,Tucumán,Aconquija,473,470,3
2018,Norte,Septiembre,Jujuy,Calilegua,1697,1625,72
2018,Norte,Septiembre,Jujuy,Laguna de los Pozuelos,97,64,33
2018,Norte,Septiembre,La Rioja,Talampaya,5612,5311,301
2018,Norte,Septiembre,Salta,Baritú,23,18,5
2018,Norte,Septiembre,Salta,El Nogalar de los Toldos,319,313,6
2018,Norte,Septiembre,Salta,El Rey,180,159,21
2018,Norte,Septiembre,Salta,Los Cardones,8063,7242,821
2018,Norte,Septiembre,Santiago del Estero,Copo,0,0,0
2018,Norte,Septiembre,Tucumán,Aconquija,646,640,6
2018,Norte,Octubre,Jujuy,Calilegua,1790,1697,93
2018,Norte,Octubre,Jujuy,Laguna de los Pozuelos,181,108,73
2018,Norte,Octubre,La Rioja,Talampaya,6439,6054,385
2018,Norte,Octubre,Salta,Baritú,7,5,2
2018,Norte,Octubre,Salta,El Nogalar de los Toldos,82,80,2
2018,Norte,Octubre,Salta,El Rey,89,80,9
2018,Norte,Octubre,Salta,Los Cardones,8987,8096,891
2018,Norte,Octubre,Santiago del Estero,Copo,0,0,0
2018,Norte,Octubre,Tucumán,Aconquija,197,197,0
2018,Norte,Noviembre,Jujuy,Calilegua,1532,1399,133
2018,Norte,Noviembre,Jujuy,Laguna de los Pozuelos,112,71,41
2018,Norte,Noviembre,La Rioja,Talampaya,4013,3318,695
2018,Norte,Noviembre,Salta,Baritú,0,0,0
2018,Norte,Noviembre,Salta,El Nogalar de los Toldos,15,0,15
2018,Norte,Noviembre,Salta,El Rey,37,33,4
2018,Norte,Noviembre,Salta,Los Cardones,9689,8784,905
2018,Norte,Noviembre,Santiago del Estero,Copo,0,0,0
2018,Norte,Noviembre,Tucumán,Aconquija,0,0,0
2018,Norte,Diciembre,Jujuy,Calilegua,1029,914,115
2018,Norte,Diciembre,Jujuy,Laguna de los Pozuelos,134,82,52
2018,Norte,Diciembre,La Rioja,Talampaya,1568,1213,355
2018,Norte,Diciembre,Salta,Baritú,0,0,0
2018,Norte,Diciembre,Salta,El Nogalar de los Toldos,77,35,42
2018,Norte,Diciembre,Salta,El Rey,8,5,3
2018,Norte,Diciembre,Salta,Los Cardones,7235,6727,508
2018,Norte,Diciembre,Santiago del Estero,Copo,0,0,0
2018,Norte,Diciembre,Tucumán,Aconquija,0,0,0
2018,Patagonia,Enero,Chubut,Lago Puelo,83882,82776,1106
2018,Patagonia,Enero,Chubut,Los Alerces,60072,58658,1414
2018,Patagonia,Enero,La Pampa,Lihué Calel,183,149,34
2018,Patagonia,Enero,Neuquén,Laguna Blanca,218,196,22
2018,Patagonia,Enero,Neuquén,Lanín,38279,37434,845
2018,Patagonia,Enero,Neuquén,Los Arrayanes,12413,11957,456
2018,Patagonia,Enero,Río Negro - Neuquén,Nahuel Huapi,60491,54990,5501
2018,Patagonia,Enero,Santa Cruz,Bosques Petrificados,1059,941,118
2018,Patagonia,Enero,Santa Cruz,Los Glaciares,117950,54023,63927
2018,Patagonia,Enero,Santa Cruz,Monte León,2439,2150,289
2018,Patagonia,Enero,Santa Cruz,Perito Moreno,264,197,67
2018,Patagonia,Enero,Tierra del Fuego,Tierra del Fuego,63311,33909,29402
2018,Patagonia,Febrero,Chubut,Lago Puelo,44821,44220,601
2018,Patagonia,Febrero,Chubut,Los Alerces,45250,43854,1396
2018,Patagonia,Febrero,La Pampa,Lihué Calel,295,277,18
2018,Patagonia,Febrero,Neuquén,Laguna Blanca,214,205,9
2018,Patagonia,Febrero,Neuquén,Lanín,24343,23267,1076
2018,Patagonia,Febrero,Neuquén,Los Arrayanes,7534,6882,652
2018,Patagonia,Febrero,Río Negro - Neuquén,Nahuel Huapi,43541,38477,5064
2018,Patagonia,Febrero,Santa Cruz,Bosques Petrificados,603,450,153
2018,Patagonia,Febrero,Santa Cruz,Los Glaciares,99298,47174,52124
2018,Patagonia,Febrero,Santa Cruz,Monte León,1886,1733,153
2018,Patagonia,Febrero,Santa Cruz,Perito Moreno,212,122,90
2018,Patagonia,Febrero,Tierra del Fuego,Tierra del Fuego,49326,23714,25612
2018,Patagonia,Marzo,Chubut,Lago Puelo,21577,21258,319
2018,Patagonia,Marzo,Chubut,Los Alerces,18335,17699,636
2018,Patagonia,Marzo,La Pampa,Lihué Calel,226,218,8
2018,Patagonia,Marzo,Neuquén,Laguna Blanca,268,268,0
2018,Patagonia,Marzo,Neuquén,Lanín,10254,9752,502
2018,Patagonia,Marzo,Neuquén,Los Arrayanes,4406,4077,329
2018,Patagonia,Marzo,Río Negro - Neuquén,Nahuel Huapi,28297,24157,4140
2018,Patagonia,Marzo,Santa Cruz,Bosques Petrificados,410,303,107
2018,Patagonia,Marzo,Santa Cruz,Los Glaciares,84615,40101,44514
2018,Patagonia,Marzo,Santa Cruz,Monte León,603,509,94
2018,Patagonia,Marzo,Santa Cruz,Perito Moreno,118,55,63
2018,Patagonia,Marzo,Tierra del Fuego,Tierra del Fuego,36492,19750,16742
2018,Patagonia,Abril,Chubut,Lago Puelo,14244,14110,134
2018,Patagonia,Abril,Chubut,Los Alerces,3230,3067,163
2018,Patagonia,Abril,La Pampa,Lihué Calel,312,308,4
2018,Patagonia,Abril,Neuquén,Laguna Blanca,970,958,12
2018,Patagonia,Abril,Neuquén,Lanín,6194,6072,122
2018,Patagonia,Abril,Neuquén,Los Arrayanes,3796,3517,279
2018,Patagonia,Abril,Río Negro - Neuquén,Nahuel Huapi,20683,18181,2502
2018,Patagonia,Abril,Santa Cruz,Bosques Petrificados,113,97,16
2018,Patagonia,Abril,Santa Cruz,Los Glaciares,47879,26701,21178
2018,Patagonia,Abril,Santa Cruz,Monte León,200,144,56
2018,Patagonia,Abril,Santa Cruz,Perito Moreno,51,33,18
2018,Patagonia,Abril,Tierra del Fuego,Tierra del Fuego,18474,13921,4553
2018,Patagonia,Mayo,Chubut,Lago Puelo,6788,6699,89
2018,Patagonia,Mayo,Chubut,Los Alerces,234,203,31
2018,Patagonia,Mayo,La Pampa,Lihué Calel,262,260,2
2018,Patagonia,Mayo,Neuquén,Laguna Blanca,152,151,1
2018,Patagonia,Mayo,Neuquén,Lanín,5172,4935,237
2018,Patagonia,Mayo,Neuquén,Los Arrayanes,1378,1272,106
2018,Patagonia,Mayo,Río Negro - Neuquén,Nahuel Huapi,12434,10609,1825
2018,Patagonia,Mayo,Santa Cruz,Bosques Petrificados,69,48,21
2018,Patagonia,Mayo,Santa Cruz,Los Glaciares,19102,10290,8812
2018,Patagonia,Mayo,Santa Cruz,Monte León,0,0,0
2018,Patagonia,Mayo,Santa Cruz,Perito Moreno,0,0,0
2018,Patagonia,Mayo,Tierra del Fuego,Tierra del Fuego,10525,8504,2021
2018,Patagonia,Junio,Chubut,Lago Puelo,4230,4211,19
2018,Patagonia,Junio,Chubut,Los Alerces,62,56,6
2018,Patagonia,Junio,La Pampa,Lihué Calel,121,116,5
2018,Patagonia,Junio,Neuquén,Laguna Blanca,30,26,4
2018,Patagonia,Junio,Neuquén,Lanín,1158,1146,12
2018,Patagonia,Junio,Neuquén,Los Arrayanes,734,704,30
2018,Patagonia,Junio,Río Negro - Neuquén,Nahuel Huapi,15745,13271,2474
2018,Patagonia,Junio,Santa Cruz,Bosques Petrificados,65,64,1
2018,Patagonia,Junio,Santa Cruz,Los Glaciares,9283,5925,3358
2018,Patagonia,Junio,Santa Cruz,Monte León,0,0,0
2018,Patagonia,Junio,Santa Cruz,Perito Moreno,0,0,0
2018,Patagonia,Junio,Tierra del Fuego,Tierra del Fuego,7250,6111,1139
2018,Patagonia,Julio,Chubut,Lago Puelo,7346,7301,45
2018,Patagonia,Julio,Chubut,Los Alerces,766,742,24
2018,Patagonia,Julio,La Pampa,Lihué Calel,290,288,2
2018,Patagonia,Julio,Neuquén,Laguna Blanca,209,206,3
2018,Patagonia,Julio,Neuquén,Lanín,3942,3881,61
2018,Patagonia,Julio,Neuquén,Los Arrayanes,4281,4037,244
2018,Patagonia,Julio,Río Negro - Neuquén,Nahuel Huapi,41423,34106,7317
2018,Patagonia,Julio,Santa Cruz,Bosques Petrificados,78,69,9
2018,Patagonia,Julio,Santa Cruz,Los Glaciares,18158,12937,5221
2018,Patagonia,Julio,Santa Cruz,Monte León,0,0,0
